NAME,TM,POS,G,⬇M,AJP48,WP48,WP,POP48,PTS,REB,AST
Daniel Oturu,TOR,5.0,3,27,0.162,-0.157,-0.1,-7.9,15.8,8.8,0.0
Deividas Sirvydis,DET,3.2,3,27,-0.115,-0.262,-0.1,-11.2,5.4,10.8,1.8
Mac McClung,"CHI, LAL",1.0,2,24,-0.056,-0.188,-0.1,-8.9,15.7,5.9,2.0
Carlik Jones,"DAL, DEN",1.6,5,23,-0.211,-0.333,-0.2,-13.4,8.3,6.2,10.3
Shaquille Harrison,BRK,2.1,2,23,0.131,0.016,0.0,-2.6,8.5,8.5,6.4
Chandler Hutchison,PHO,2.9,6,22,0.093,-0.039,0.0,-4.3,8.6,10.7,4.3
Gabe York,IND,2.3,2,21,0.037,-0.083,0.0,-5.7,18.0,4.5,9.0
Damyean Dotson,NYK,3.0,2,21,0.184,0.049,0.0,-1.5,9.4,4.7,2.3
Jay Huff,LAL,5.0,4,20,0.116,-0.202,-0.1,-9.4,0.0,9.5,2.4
Joel Ayayi,WAS,2.1,7,20,0.04,-0.075,0.0,-5.4,4.7,7.1,9.5
George King,DAL,2.9,4,19,-0.372,-0.505,-0.2,-18.8,2.5,12.5,0.0
Wayne Selden Jr.,NYK,3.0,3,19,0.067,-0.067,0.0,-5.2,12.5,2.5,2.5
Norvel Pelle,UTH,5.0,3,19,0.355,0.042,0.0,-1.8,15.1,15.1,0.0
Craig Sword,WAS,1.0,3,19,0.175,0.216,0.1,3.6,15.2,0.0,2.5
McKinley Wright IV,MIN,1.0,5,19,0.213,0.08,0.0,-0.6,12.7,0.0,7.6
Emanuel Terry,PHO,4.9,3,18,0.253,-0.056,0.0,-4.8,0.0,39.6,5.3
Eugene Omoruyi,DAL,3.6,4,18,0.497,0.329,0.1,7.1,18.9,18.9,5.4
Scotty Hopson,OKC,2.9,1,18,-0.044,-0.175,-0.1,-8.5,10.8,2.7,2.7
Aaron Henry,PHI,3.3,6,17,-0.246,-0.399,-0.1,-15.5,5.7,2.8,0.0
Trayvon Palmer,DET,3.0,1,17,-0.011,-0.147,-0.1,-7.7,0.0,5.7,0.0
Sekou Doumbouya,LAL,4.0,2,16,0.93,0.74,0.3,19.9,41.0,17.6,0.0
Dakota Mathias,MEM,1.4,6,16,0.233,0.109,0.0,0.3,17.8,5.9,3.0
Jaylen Morris,SAS,1.7,3,16,-0.562,-0.681,-0.2,-24.3,6.0,6.0,6.0
Moses Wright,"LAC, DAL",4.0,4,15,0.41,0.219,0.1,3.7,16.3,9.8,6.5
Jemerrio Jones,LAL,4.2,2,15,0.372,0.154,0.0,1.7,13.0,9.8,0.0
Cat Barber,ATL,1.0,3,13,-0.468,-0.6,-0.2,-21.7,0.0,11.2,11.2
Jarron Cumberland,POR,2.0,3,12,0.214,0.101,0.0,0.0,7.8,11.7,3.9
Tre Scott,CLE,3.4,2,11,0.26,0.102,0.0,0.1,25.3,8.4,0.0
Emmanuel Mudiay,SAC,1.0,2,11,0.139,0.006,0.0,-2.9,13.1,0.0,17.5
JaQuori McLaughlin,DAL,1.5,4,11,-0.152,-0.276,-0.1,-11.7,0.0,0.0,8.8
Rob Edwards,OKC,2.0,2,11,-0.06,-0.174,0.0,-8.5,13.3,13.3,0.0
Shaq Buchanan,MEM,2.0,2,10,-0.145,-0.259,-0.1,-11.1,9.8,9.8,9.8
DaQuan Jeffries,MEM,2.0,3,9,0.298,0.184,0.0,2.6,10.9,10.9,5.5
M.J. Walker,PHO,2.0,2,8,-0.201,-0.315,-0.1,-12.9,0.0,5.7,5.7
Feron Hunt,NYK,3.1,2,8,-0.065,-0.206,0.0,-9.5,0.0,5.7,5.7
Jon Teske,MEM,5.0,3,8,0.166,-0.152,0.0,-7.8,0.0,12.4,6.2
Malik Newman,CLE,1.0,1,8,0.365,0.232,0.0,4.1,50.0,6.2,6.2
Anthony Lamb,SAS,3.5,2,8,-0.04,-0.202,0.0,-9.4,0.0,6.2,12.5
Paris Bass,PHO,4.0,2,7,-0.031,-0.222,0.0,-10.0,39.0,26.0,0.0
Jaysean Paige,DET,2.0,1,7,-0.884,-0.997,-0.1,-34.1,0.0,7.3,7.3
Scottie Lewis,CHA,1.0,2,7,0.413,0.28,0.0,5.6,7.3,0.0,7.3
Jordan Goodwin,WAS,1.0,2,6,-0.807,-0.828,-0.1,-28.8,0.0,8.1,0.0
Jaden Springer,PHI,2.5,2,6,0.856,0.732,0.1,19.7,17.0,17.0,0.0
Arnoldas Kulboka,CHA,3.5,2,5,-0.43,-0.593,-0.1,-21.5,0.0,0.0,0.0
Matt Ryan,BOS,2.0,1,5,-0.482,-0.596,-0.1,-21.6,27.4,0.0,0.0
Zylan Cheatham,UTH,4.0,1,5,-0.913,-1.103,-0.1,-37.4,0.0,0.0,0.0
Jaime Echenique,WAS,5.0,1,3,0.157,-0.161,0.0,-8.1,0.0,0.0,0.0
Tyrell Terry,MEM,1.0,2,3,0.243,0.11,0.0,0.4,31.5,0.0,0.0
Javin DeLaurier,MIL,4.0,1,3,0.691,0.5,0.0,12.5,0.0,17.1,0.0
Nate Hinton,IND,1.7,2,2,-1.282,-1.415,-0.1,-47.1,0.0,0.0,0.0
Jordan Bell,CHI,4.0,1,2,0.706,0.516,0.0,13.0,0.0,23.8,0.0
David Johnson,TOR,1.0,2,2,-0.695,-0.828,0.0,-28.8,0.0,0.0,0.0
Joe Johnson,BOS,3.0,1,2,0.81,0.676,0.0,17.9,49.2,0.0,0.0
C.J. Miles,BOS,3.0,1,2,-0.209,-0.344,0.0,-13.8,0.0,0.0,0.0
Matt Mooney,NYK,1.0,1,2,-0.821,-0.954,0.0,-32.7,0.0,0.0,0.0
Tyler Hall,NYK,1.0,1,2,0.151,0.018,0.0,-2.5,0.0,0.0,0.0
Ade Murkey,SAC,1.0,1,1,0.131,-0.001,0.0,-3.1,0.0,0.0,0.0
Sam Dekker,TOR,5.0,1,1,0.13,-0.188,0.0,-8.9,0.0,0.0,0.0
DeJon Jarreau,IND,2.0,1,1,0.206,0.092,0.0,-0.2,0.0,0.0,0.0
Ahmad Caver,IND,2.0,1,1,1.628,1.514,0.0,44.0,115.2,0.0,0.0
