NAME,TM,POS,G,⬇M,AJP48,WP48,WP,POP48,PTS,REB,AST
Josh Huestis,,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Christian Watford,BOS,4.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Roscoe Smith,LAL,4.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chris Crawford,CLE,2.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Roy Devyn Marble,ORL,2.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brady Heslip,MIN,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Josh Davis,SAS,4.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Deonte Burton,SAC,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Akil Mitchell,HOU,4.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Drew Crawford,ORL,2.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Khem Birch,MIA,4.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ronald Roberts,PHI,4.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dallas Lauderdale,CHA,3.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Stephen Holt,CLE,2.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brock Motum,UTH,4.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Patric Young,NOR,4.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Josh Bostic,DET,3.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shawn Jones,MIA,4.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Micheal Eric,MIL,4.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Michael Jenkins,OKC,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kadeem Batts,ORL,4.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Orlando Sanchez,NYK,4.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Justin Cobbs,CHA,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Richard Solomon,OKC,4.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Johnny O'Bryant III,MIL,4.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mitchell Watt,GSW,4.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brian Qvale,CHA,5.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Yuki Togashi,DAL,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aaron Craft,GSW,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
