0,1,2,3,4,5,6,7,8
,,Production,Production,Production,On Court/Off Court,On Court/Off Court,On Court/Off Court,Roland
Player,Min,Own,Opp,Net,On,Off,Net,Rating
Gray,2%,8.5,26.5,-18.0,-39.2,-8.9,-30.4,-22.0
Bledsoe,2%,14.9,34.4,-19.5,-42.4,-8.8,-33.6,-23.0
,,Production,Production,Production,On Court/Off Court,On Court/Off Court,On Court/Off Court,Simple
Player,Min,Own,Opp,Net,On,Off,Net,Rating
Lillard,68%,29.2,14.0,+15.2,+6.3,-5.0,+11.3,+13.9
Nurkic,53%,22.5,18.9,+3.6,+3.8,+1.4,+2.4,+3.2
McCollum,74%,19.7,15.8,+3.9,+2.0,+4.5,-2.6,+1.8
Baldwin,2%,19.4,9.4,+10.0,+3.1,+2.6,+0.5,+0.7
Papagiannis,0%,70.3,-8.0,+78.3,+192.9,+2.4,+190.4,+0.6
Wilcox,0%,0.0,0.0,+0.0,+0.0,+2.6,-2.6,+0.0
Davis,37%,18.3,18.5,-0.3,+2.9,+2.5,+0.4,-0.0
Napier,39%,16.6,17.4,-0.9,+2.6,+2.6,-0.0,-0.6
Aminu,53%,14.4,18.7,-4.3,+5.2,-0.2,+5.5,-1.1
Connaughton,38%,10.9,14.9,-4.0,+4.6,+1.4,+3.2,-1.6
Harkless,32%,14.6,17.5,-2.9,+0.2,+3.8,-3.5,-3.1
Vonleh,12%,14.6,17.3,-2.7,-1.5,+3.2,-4.7,-3.4
Turner,52%,11.6,14.1,-2.5,-1.2,+6.7,-8.0,-4.3
Swanigan,5%,8.9,16.2,-7.3,-2.9,+2.9,-5.8,-6.8
Leonard,6%,21.4,27.4,-6.0,-6.8,+3.3,-10.1,-7.4
Layman,4%,5.7,14.1,-8.4,-6.6,+3.0,-9.6,-8.8
Collins,26%,8.9,22.6,-13.7,+0.7,+3.3,-2.6,-10.0
,,Production,Production,Production,On Court/Off Court,On Court/Off Court,On Court/Off Court,Simple
Player,Min,Own,Opp,Net,On,Off,Net,Rating
Hield,51%,18.9,17.8,+1.1,-3.7,-10.6,+6.9,+3.0
Cooley,2%,23.5,15.4,+8.1,-1.7,-7.2,+5.5,+0.7
Sampson,9%,16.2,19.3,-3.1,+0.1,-7.8,+7.9,+0.6
Mason,25%,15.2,18.1,-2.9,-1.8,-8.8,+7.1,+0.4
Labissiere,31%,16.5,17.6,-1.1,-4.8,-8.1,+3.3,+0.4
Hayes,3%,5.5,5.3,+0.1,-1.4,-7.2,+5.8,+0.2
Caboclo,2%,9.4,10.5,-1.2,+0.5,-7.3,+7.8,+0.2
Giles,0%,0.0,0.0,+0.0,+0.0,-7.1,+7.1,+0.0
Bogdanovic,55%,15.8,16.4,-0.7,-8.1,-5.9,-2.2,-1.2
Cauley-Stein,52%,20.7,22.2,-1.5,-7.8,-6.4,-1.4,-1.5
Koufos,35%,20.6,22.6,-2.0,-7.7,-6.7,-1.0,-1.7
Temple,41%,12.0,14.6,-2.7,-7.9,-6.5,-1.4,-2.2
Carter,26%,12.7,19.6,-6.9,-3.1,-8.5,+5.4,-2.8
Randolph,38%,20.5,22.2,-1.7,-11.4,-4.4,-7.0,-3.5
Hill,29%,14.1,17.3,-3.2,-10.6,-5.7,-4.9,-3.8
Jackson,38%,10.9,16.8,-5.9,-7.7,-6.7,-1.0,-4.3
Richardson,8%,6.9,16.1,-9.2,-7.1,-7.1,-0.0,-6.1
Fox,51%,13.1,21.0,-7.9,-10.0,-4.0,-6.0,-7.3
Papagiannis,3%,12.6,23.3,-10.7,-8.4,-7.1,-1.3,-7.6
,,Production,Production,Production,On Court/Off Court,On Court/Off Court,On Court/Off Court,Simple
Player,Min,Own,Opp,Net,On,Off,Net,Rating
Aldridge,64%,29.2,16.7,+12.5,+5.4,-1.4,+6.9,+10.6
Anderson,50%,18.9,12.2,+6.6,+3.4,+2.5,+0.9,+4.7
Gay,31%,21.2,16.8,+4.4,+3.1,+2.9,+0.2,+3.0
Bertans,27%,16.9,13.2,+3.7,+4.1,+2.5,+1.6,+3.0
Leonard,5%,30.6,10.5,+20.0,+3.9,+2.9,+1.1,+1.4
White,3%,19.1,8.4,+10.7,+11.0,+2.7,+8.4,+1.0
Murray,44%,18.1,19.2,-1.0,+4.3,+1.9,+2.4,+0.1
Ginobili,33%,15.2,15.1,+0.0,+2.8,+3.0,-0.2,-0.1
Gasol,46%,22.8,22.0,+0.8,+1.7,+4.0,-2.3,-0.3
Green,45%,13.4,14.4,-1.0,+2.3,+3.5,-1.2,-1.1
Forbes,38%,10.8,13.8,-3.0,+4.0,+2.3,+1.8,-1.4
Mills,53%,13.9,17.7,-3.8,+2.6,+3.4,-0.8,-2.8
Paul,14%,8.9,12.6,-3.7,-0.8,+3.6,-4.3,-3.9
Parker,27%,15.1,19.0,-3.9,-0.4,+4.2,-4.6,-4.1
Costello,1%,11.9,30.5,-18.6,+23.2,+2.8,+20.4,-5.6
Hilliard,2%,4.2,17.3,-13.2,+5.2,+2.9,+2.4,-8.0
Lauvergne,13%,19.6,27.7,-8.1,-5.9,+4.3,-10.2,-8.8
,,Production,Production,Production,On Court/Off Court,On Court/Off Court,On Court/Off Court,Simple
Player,Min,Own,Opp,Net,On,Off,Net,Rating
DeRozan,69%,24.6,15.5,+9.1,+8.0,+7.8,+0.2,+6.1
VanVleet,38%,18.7,14.5,+4.2,+11.5,+5.7,+5.8,+4.7
Miles,34%,15.3,11.8,+3.5,+9.7,+7.0,+2.8,+3.3
Lowry,63%,23.0,18.3,+4.7,+7.7,+8.2,-0.4,+3.0
Wright,36%,19.5,15.3,+4.1,+8.1,+7.8,+0.3,+2.9
Valanciunas,44%,26.5,21.3,+5.3,+6.4,+9.0,-2.6,+2.6
Nogueira,10%,20.3,19.4,+0.9,+10.4,+7.6,+2.8,+1.5
Ibaka,53%,17.3,15.4,+1.9,+7.2,+8.7,-1.5,+0.8
Hayes,0%,43.0,-34.2,+77.2,+34.6,+7.9,+26.7,+0.6
Caboclo,0%,0.3,13.1,-12.8,+74.2,+7.8,+66.4,+0.0
Richardson,0%,14.5,-2.1,+16.6,-131.4,+8.1,-139.5,+0.0
Siakam,42%,17.2,18.2,-1.0,+9.0,+7.1,+1.8,-0.1
Poeltl,38%,20.4,21.2,-0.8,+8.0,+7.8,+0.2,-0.5
Anunoby,37%,11.7,14.7,-3.0,+9.7,+6.8,+2.8,-1.1
Brown,3%,10.3,19.3,-9.0,+16.4,+7.6,+8.9,-3.0
Miller,3%,10.7,13.6,-2.9,+2.8,+8.1,-5.3,-3.7
Powell,27%,10.0,15.9,-5.8,-0.7,+11.0,-11.7,-7.8
McKinnie,1%,12.3,23.6,-11.3,-13.4,+8.2,-21.6,-14.7
,,Production,Production,Production,On Court/Off Court,On Court/Off Court,On Court/Off Court,Simple
Player,Min,Own,Opp,Net,On,Off,Net,Rating
Gobert,46%,24.6,17.6,+6.9,+9.2,+0.3,+9.0,+7.6
Exum,6%,19.7,12.9,+6.8,+6.7,+4.2,+2.4,+5.4
Mitchell,67%,19.6,16.6,+3.0,+6.7,-0.2,+6.9,+4.3
Ingles,65%,17.2,14.3,+3.0,+5.0,+3.2,+1.8,+2.6
Neto,13%,14.1,14.8,-0.7,+11.7,+3.3,+8.4,+2.3
Sefolosha,20%,18.9,15.1,+3.8,+3.5,+4.6,-1.1,+2.2
Favors,54%,22.1,17.9,+4.2,+3.2,+5.8,-2.5,+2.0
O'Neale,29%,13.2,13.2,+0.1,+8.4,+2.7,+5.7,+1.9
Crowder,19%,12.8,13.6,-0.9,+9.3,+3.2,+6.1,+1.5
Mitrou-Long,0%,99.0,-93.6,+192.6,+464.5,+4.3,+460.2,+1.4
Bradley,1%,12.1,8.2,+3.9,+1.8,+4.4,-2.6,+0.0
Griffin,0%,0.0,0.0,+0.0,+0.0,+4.4,-4.4,+0.0
Rubio,57%,18.3,19.5,-1.2,+4.5,+4.2,+0.4,-0.7
Hood,27%,17.9,14.6,+3.3,-3.8,+7.5,-11.3,-1.6
Jerebko,29%,15.8,17.3,-1.5,+2.5,+5.1,-2.6,-1.9
Udoh,20%,17.5,20.2,-2.7,+3.8,+4.5,-0.8,-2.0
Burks,27%,15.8,16.1,-0.3,-0.5,+6.2,-6.7,-2.4
Johnson,18%,10.9,15.0,-4.1,-6.9,+6.8,-13.7,-7.3
Wolters,0%,-3.9,24.3,-28.2,+8.6,+4.4,+4.2,-17.4
Niang,1%,11.4,25.3,-13.9,-20.5,+4.6,-25.0,-17.6
Stockton,0%,38.5,51.0,-12.6,-58.9,+4.5,-63.4,-18.4
McCree,0%,-11.0,25.0,-36.0,-60.3,+4.5,-64.8,-34.0
,,Production,Production,Production,On Court/Off Court,On Court/Off Court,On Court/Off Court,Simple
Player,Min,Own,Opp,Net,On,Off,Net,Rating
PorterJr.,61%,21.7,15.8,+6.0,+5.7,-7.5,+13.3,+8.4
Beal,75%,21.6,13.9,+7.7,+3.0,-6.5,+9.4,+8.3
Wall,36%,22.4,17.5,+4.8,+4.4,-1.5,+5.9,+5.2
Satoransky,41%,18.0,16.1,+1.9,+2.4,-0.7,+3.1,+2.3
McCullough,2%,19.2,6.1,+13.1,-9.0,+0.8,-9.8,+0.5
Robinson,0%,12.2,19.6,-7.5,+36.9,+0.5,+36.4,+0.1
Mac,0%,0.0,0.0,+0.0,+0.0,+0.6,-0.6,+0.0
Young,0%,0.0,0.0,+0.0,+0.0,+0.6,-0.6,+0.0
Gortat,52%,17.4,20.2,-2.7,+2.5,-1.5,+4.1,-0.5
Scott,35%,16.2,18.2,-2.0,-2.8,+2.5,-5.3,-3.1
Meeks,28%,14.7,15.9,-1.2,-6.7,+3.5,-10.2,-4.2
OubreJr.,56%,14.2,17.4,-3.2,-2.5,+4.5,-7.0,-4.5
Morris,50%,14.0,21.2,-7.3,+0.7,+0.5,+0.2,-4.8
Sessions,6%,17.6,18.8,-1.2,-12.7,+1.4,-14.1,-5.5
Mahinmi,29%,14.0,22.5,-8.5,+0.6,+0.6,+0.0,-5.6
Frazier,21%,13.5,19.4,-5.8,-4.9,+2.1,-7.0,-6.2
Smith,7%,10.1,21.0,-10.9,-14.3,+1.7,-16.1,-12.6
,,Production,Production,Production,On Court/Off Court,On Court/Off Court,On Court/Off Court,Simple
Player,Min,Own,Opp,Net,On,Off,Net,Rating
Collins,46%,26.8,20.6,+6.2,-2.0,-9.6,+7.6,+6.6
Lin,25%,19.8,16.0,+3.8,-5.5,-6.3,+0.8,+2.8
Dorsey,6%,10.0,13.4,-3.4,+1.6,-6.6,+8.2,+0.5
Len,39%,21.1,21.9,-0.9,-5.1,-6.7,+1.6,-0.0
Bembry,49%,13.5,15.3,-1.8,-5.8,-6.4,+0.5,-1.0
Young,63%,21.0,22.9,-1.9,-6.6,-5.3,-1.2,-1.6
Johnson,1%,18.2,15.9,+2.3,-15.7,-6.0,-9.7,-1.7
Huerter,52%,12.4,18.6,-6.2,-2.8,-9.6,+6.7,-1.9
Dedmon,41%,19.9,23.7,-3.8,-5.3,-6.7,+1.4,-2.1
Carter,34%,14.5,18.6,-4.1,-6.6,-5.8,-0.8,-3.0
Bazemore,41%,14.7,17.0,-2.3,-8.8,-4.2,-4.7,-3.1
Prince,39%,14.8,18.2,-3.4,-7.7,-5.1,-2.7,-3.1
Anderson,12%,13.8,17.4,-3.6,-8.4,-5.8,-2.6,-3.3
Spellman,20%,15.2,18.1,-2.9,-12.3,-4.5,-7.8,-4.5
Plumlee,4%,23.5,27.1,-3.6,-12.4,-5.8,-6.6,-4.6
Davis,3%,19.3,25.8,-6.5,-9.1,-6.0,-3.1,-5.4
Poythress,8%,14.7,20.6,-5.9,-12.0,-5.6,-6.4,-6.1
Hamilton,5%,9.1,20.1,-10.9,-6.3,-6.1,-0.2,-7.4
Adams,11%,9.4,23.4,-14.0,-6.6,-6.1,-0.5,-9.5
Zeller,0%,1.9,17.8,-15.9,-36.9,-6.0,-30.9,-20.6
Humphries,1%,4.0,37.3,-33.3,-19.2,-5.9,-13.3,-26.6
Sibert,0%,33.7,83.8,-50.1,-56.7,-6.1,-50.6,-43.4
,,Production,Production,Production,On Court/Off Court,On Court/Off Court,On Court/Off Court,Simple
Player,Min,Own,Opp,Net,On,Off,Net,Rating
Irving,56%,30.1,17.1,+13.1,+7.3,+0.9,+6.4,+10.8
Tatum,62%,18.9,15.1,+3.7,+7.2,+0.2,+7.0,+4.8
Hayward,47%,19.5,13.7,+5.8,+5.4,+3.7,+1.8,+4.4
Wanamaker,9%,17.9,15.8,+2.1,+10.4,+4.0,+6.4,+3.5
Horford,50%,25.0,22.3,+2.7,+6.4,+2.6,+3.8,+3.0
Monroe,0%,80.0,7.7,+72.3,+54.5,+4.4,+50.1,+0.6
Hunter,1%,26.6,21.1,+5.5,+52.8,+4.2,+48.6,+0.1
Dozier,1%,19.9,20.0,-0.1,+24.0,+4.2,+19.7,+0.1
Bird,0%,0.0,0.0,+0.0,+0.0,+4.5,-4.5,+0.0
Theis,23%,20.8,23.4,-2.6,+7.1,+3.7,+3.3,-0.6
Smart,56%,16.1,16.2,-0.1,+3.7,+5.5,-1.8,-0.7
Ojeleye,15%,10.6,12.7,-2.1,+5.9,+4.3,+1.6,-0.9
Brown,48%,16.9,15.9,+1.0,+1.7,+7.1,-5.4,-1.1
Baynes,21%,17.1,22.2,-5.1,+7.7,+3.7,+4.1,-2.0
WilliamsIII,7%,23.1,22.2,+1.0,-8.7,+5.5,-14.2,-4.1
Morris,53%,16.6,20.4,-3.7,+1.8,+7.6,-5.8,-4.4
Rozier,45%,16.2,19.2,-2.9,-1.0,+9.1,-10.1,-5.3
Yabusele,6%,15.3,21.8,-6.5,-3.6,+5.0,-8.6,-7.2
,,Production,Production,Production,On Court/Off Court,On Court/Off Court,On Court/Off Court,Simple
Player,Min,Own,Opp,Net,On,Off,Net,Rating
Russell,61%,23.8,17.3,+6.6,+0.4,-0.9,+1.3,+4.8
LeVert,27%,18.2,14.7,+3.5,-0.6,+0.1,-0.7,+2.1
Dinwiddie,48%,19.9,16.6,+3.4,-2.1,+1.8,-3.9,+0.9
Hollis-Jefferson,31%,15.4,13.8,+1.6,-0.4,+0.1,-0.5,+0.9
Napier,25%,18.7,18.1,+0.6,+0.7,-0.3,+1.0,+0.7
Harris,57%,16.6,13.9,+2.7,-1.7,+2.1,-3.8,+0.5
Faried,3%,25.7,15.8,+9.9,-8.4,+0.2,-8.6,+0.4
Williams,1%,43.3,13.9,+29.5,+31.3,-0.3,+31.6,+0.3
Davis,36%,21.3,23.5,-2.2,+3.2,-1.9,+5.1,+0.2
Creek,1%,26.2,9.5,+16.7,+10.9,-0.2,+11.1,+0.1
McCall,0%,12.7,22.6,-9.9,+97.7,-0.3,+98.0,+0.0
Carroll,43%,15.0,17.3,-2.3,+1.4,-1.2,+2.6,-0.7
Pinson,5%,10.3,12.9,-2.6,-0.2,-0.1,-0.2,-1.8
Crabbe,28%,9.6,14.6,-5.0,+0.2,-0.2,+0.3,-3.2
Musa,1%,7.6,19.0,-11.5,+12.9,-0.2,+13.1,-3.3
Kurucs,32%,13.6,19.2,-5.6,-0.1,-0.1,-0.0,-3.7
Dudley,30%,9.6,16.4,-6.7,+1.4,-0.7,+2.2,-3.8
Allen,52%,22.7,28.5,-5.9,-2.8,+2.9,-5.7,-5.8
Graham,18%,7.6,18.0,-10.4,+2.0,-0.5,+2.5,-6.1
,,Production,Production,Production,On Court/Off Court,On Court/Off Court,On Court/Off Court,Simple
Player,Min,Own,Opp,Net,On,Off,Net,Rating
Walker,72%,26.7,19.4,+7.2,+0.6,-5.6,+6.2,+6.9
Lamb,57%,21.5,17.5,+4.1,+1.1,-4.0,+5.0,+4.4
Parker,25%,18.9,16.4,+2.5,+0.9,-1.8,+2.7,+2.6
Kaminsky,19%,20.9,20.4,+0.5,+2.7,-2.0,+4.7,+1.9
Batum,59%,14.7,13.7,+1.0,-0.5,-2.1,+1.6,+1.2
Macura,0%,7.7,6.5,+1.2,+2.9,-1.1,+4.0,+0.0
Smith,0%,0.0,0.0,+0.0,+0.0,-1.1,+1.1,+0.0
Bridges,43%,16.2,16.8,-0.6,-3.7,+0.8,-4.5,-1.9
Zeller,31%,21.1,26.5,-5.3,+1.7,-2.4,+4.1,-2.2
Kidd-Gilchrist,30%,16.2,19.3,-3.1,-2.1,-0.7,-1.4,-2.5
Williams,54%,15.5,20.8,-5.3,-0.2,-2.2,+2.1,-2.8
Hernangomez,20%,25.0,26.8,-1.8,-5.7,+0.1,-5.7,-3.1
Monk,32%,14.6,20.2,-5.6,-1.7,-0.8,-0.8,-4.0
Bacon,19%,14.6,20.9,-6.3,-1.4,-1.0,-0.4,-4.4
Graham,17%,12.8,19.0,-6.2,-7.3,+0.1,-7.4,-6.6
Biyombo,20%,17.6,28.2,-10.5,-8.3,+0.7,-9.0,-10.0
Mack,1%,-7.9,22.3,-30.2,-46.7,-0.6,-46.1,-30.1
Chealey,0%,2.5,50.4,-48.0,-20.2,-1.1,-19.1,-38.3
,,Production,Production,Production,On Court/Off Court,On Court/Off Court,On Court/Off Court,Simple
Player,Min,Own,Opp,Net,On,Off,Net,Rating
PorterJr.,12%,22.1,17.2,+4.9,+0.6,-9.8,+10.3,+6.7
LaVine,55%,23.1,16.6,+6.5,-6.8,-10.5,+3.7,+5.5
Markkanen,42%,21.3,20.9,+0.4,-5.7,-10.5,+4.7,+1.9
J.Sampson,3%,25.8,14.9,+10.8,-2.7,-8.7,+6.0,+0.9
Alkins,3%,9.9,9.7,+0.1,-5.3,-8.6,+3.3,+0.1
Parker,26%,18.2,16.8,+1.5,-10.5,-7.8,-2.7,+0.1
Ulis,0%,-86.7,-86.7,+0.0,+0.0,-8.5,+8.5,+0.0
Valentine,0%,0.0,0.0,+0.0,+0.0,-8.5,+8.5,+0.0
Lopez,40%,19.0,23.0,-4.0,-4.3,-11.3,+7.0,-0.4
Portis,13%,21.0,21.6,-0.6,-11.3,-8.0,-3.3,-1.5
Holiday,33%,13.5,14.4,-0.8,-11.5,-7.0,-4.5,-2.1
LemonJr.,4%,20.1,24.9,-4.8,-6.7,-8.5,+1.8,-2.6
Arcidiacono,49%,14.3,21.7,-7.4,-6.2,-10.6,+4.4,-3.4
Blakeney,21%,13.3,18.5,-5.2,-8.7,-8.4,-0.3,-3.6
Harrison,36%,15.2,19.1,-3.8,-10.8,-7.2,-3.6,-3.8
Hutchison,22%,11.2,18.4,-7.3,-6.3,-9.1,+2.8,-3.9
Dunn,35%,15.3,22.6,-7.3,-7.8,-8.8,+1.0,-4.5
CarterJr.,28%,18.6,23.1,-4.5,-12.9,-6.7,-6.2,-5.1
Selden,25%,10.1,19.2,-9.1,-11.5,-7.5,-4.0,-7.4
Felicio,19%,16.5,28.1,-11.5,-8.4,-8.5,+0.1,-7.7
Luwawu-Cabarrot,14%,11.2,19.4,-8.2,-14.6,-7.5,-7.1,-7.8
Sampson,5%,10.4,24.0,-13.6,-6.4,-8.6,+2.2,-8.3
Payne,13%,12.8,20.9,-8.1,-20.0,-6.7,-13.3,-9.8
,,Production,Production,Production,On Court/Off Court,On Court/Off Court,On Court/Off Court,Simple
Player,Min,Own,Opp,Net,On,Off,Net,Rating
Love,15%,25.0,19.7,+5.3,-4.6,-10.7,+6.1,+5.5
Clarkson,56%,20.8,18.0,+2.8,-7.7,-12.3,+4.6,+3.4
Korver,6%,14.3,12.0,+2.3,-7.8,-9.9,+2.1,+2.2
NanceJr.,45%,23.1,20.8,+2.2,-8.8,-10.5,+1.7,+2.0
Payne,4%,18.9,19.8,-0.9,-1.4,-10.1,+8.8,+0.2
Holland,0%,-68.6,-68.6,+0.0,+67.0,-9.8,+76.7,+0.1
Simmons,0%,-27.3,-17.1,-10.2,+80.0,-9.8,+89.8,+0.0
Preston,0%,0.0,0.0,+0.0,+0.0,-9.8,+9.8,+0.0
Nwaba,25%,15.5,19.7,-4.2,-3.7,-11.7,+8.0,-0.1
Dellavedova,18%,14.4,18.5,-4.1,-3.4,-11.2,+7.7,-0.2
Zizic,27%,20.2,25.1,-4.9,-3.6,-12.1,+8.4,-0.4
Thompson,30%,22.7,22.1,+0.6,-12.3,-8.6,-3.6,-0.8
Hood,31%,16.0,17.3,-1.3,-11.9,-8.8,-3.2,-1.9
Smith,6%,9.7,16.7,-7.0,-3.1,-10.1,+7.1,-2.3
Burks,25%,16.6,19.1,-2.5,-13.0,-8.7,-4.3,-3.1
Blossomgame,11%,12.8,21.0,-8.1,-4.8,-10.4,+5.6,-3.6
Dekker,4%,17.4,24.3,-6.9,-10.7,-9.7,-1.0,-4.9
Hill,9%,14.2,23.5,-9.3,-6.4,-10.1,+3.7,-5.0
Jones,5%,14.5,24.6,-10.1,-5.8,-10.0,+4.2,-5.4
Harrison,4%,8.0,19.0,-11.0,-4.1,-10.0,+5.9,-5.4
Knight,16%,12.9,20.0,-7.1,-13.6,-9.0,-4.6,-6.2
Osman,62%,14.4,20.8,-6.4,-12.8,-4.8,-8.0,-6.9
Adel,5%,3.4,16.4,-12.9,-7.9,-9.8,+1.9,-8.0
Stauskas,9%,14.2,24.6,-10.5,-13.2,-9.4,-3.8,-8.2
Sexton,66%,14.9,24.7,-9.8,-12.6,-4.2,-8.4,-9.3
Chriss,10%,13.2,34.6,-21.4,-18.2,-8.8,-9.4,-17.4
Frye,9%,11.3,31.7,-20.4,-21.0,-8.7,-12.3,-17.7
McCaw,1%,-0.7,33.4,-34.1,-19.7,-9.6,-10.1,-26.1
,,Production,Production,Production,On Court/Off Court,On Court/Off Court,On Court/Off Court,Simple
Player,Min,Own,Opp,Net,On,Off,Net,Rating
Doncic,59%,24.6,16.1,+8.5,-2.4,+0.3,-2.7,+4.8
Burke,11%,21.9,19.8,+2.1,+6.1,-2.2,+8.3,+4.1
Barea,19%,20.3,17.3,+3.0,+3.8,-2.5,+6.3,+4.1
Broekhoff,11%,13.5,15.5,-2.1,+7.6,-2.4,+10.0,+2.0
Jordan,39%,22.7,20.8,+1.9,-0.6,-1.8,+1.2,+1.7
Kleber,38%,16.1,17.1,-1.0,+2.2,-3.4,+5.7,+1.2
Jackson,13%,17.2,16.9,+0.4,+1.2,-1.7,+2.9,+1.2
Powell,42%,25.1,24.9,+0.2,+0.4,-2.5,+2.9,+1.1
Barnes,40%,16.3,14.6,+1.7,-2.5,-0.5,-1.9,+0.5
Antetokounmpo,0%,-0.6,-16.3,+15.7,+14.2,-1.3,+15.5,+0.2
HardawayJr.,14%,14.3,13.1,+1.2,-6.3,-0.5,-5.8,-1.1
Finney-Smith,50%,13.6,16.9,-3.3,-2.2,-0.4,-1.7,-2.8
SmithJr.,23%,14.2,17.5,-3.3,-2.8,-0.8,-2.0,-2.9
Matthews,33%,13.9,18.4,-4.5,-1.5,-1.2,-0.3,-3.1
Lee,7%,10.4,12.4,-2.0,-6.6,-0.9,-5.7,-3.2
Brunson,40%,15.8,20.2,-4.4,-2.6,-0.4,-2.1,-3.6
D.Harris,27%,11.2,17.3,-6.1,-4.3,-0.2,-4.1,-5.4
Macon,2%,7.0,15.3,-8.3,-3.3,-1.3,-2.0,-6.2
Nowitzki,20%,12.2,20.1,-7.8,-4.0,-0.6,-3.4,-6.4
Mejri,10%,20.1,29.2,-9.1,-6.3,-0.7,-5.5,-7.9
Spalding,0%,-66.8,-41.9,-24.9,-134.0,-1.3,-132.7,-26.6
,,Production,Production,Production,On Court/Off Court,On Court/Off Court,On Court/Off Court,Simple
Player,Min,Own,Opp,Net,On,Off,Net,Rating
Jokic,64%,32.6,22.1,+10.5,+6.1,+0.3,+5.8,+8.9
Millsap,48%,22.1,15.2,+6.9,+8.9,-0.5,+9.4,+7.7
Murray,62%,19.8,17.1,+2.7,+5.1,+2.3,+2.8,+2.7
Morris,50%,20.1,16.7,+3.5,+4.4,+3.6,+0.9,+2.6
Harris,42%,15.0,14.5,+0.6,+6.7,+2.1,+4.6,+1.9
Beasley,48%,17.5,15.6,+1.9,+3.4,+4.6,-1.2,+0.9
Welsh,1%,20.7,9.5,+11.1,+2.8,+4.0,-1.2,+0.1
Akoon-Purcell,1%,10.9,9.4,+1.5,+2.4,+4.0,-1.6,+0.0
PorterJr.,0%,0.0,0.0,+0.0,+0.0,+4.0,-4.0,+0.0
Vanderbilt,2%,15.8,18.9,-3.2,+7.2,+4.0,+3.3,-1.0
Plumlee,44%,22.0,24.4,-2.5,+1.8,+5.7,-3.9,-2.9
Lyles,28%,16.0,18.1,-2.1,+0.3,+5.5,-5.2,-3.1
Hernangomez,34%,13.8,17.8,-4.0,+1.3,+5.4,-4.1,-4.0
Barton,30%,13.7,17.2,-3.5,+0.3,+5.6,-5.3,-4.1
Craig,38%,12.7,20.6,-7.9,+2.3,+5.1,-2.7,-6.2
Goodwin,1%,10.3,25.7,-15.4,+10.4,+3.9,+6.5,-8.1
Young,1%,2.7,10.9,-8.2,-6.5,+4.1,-10.7,-9.0
Thomas,5%,9.0,18.1,-9.1,-6.0,+4.5,-10.5,-9.6
Lydon,2%,11.8,26.9,-15.1,-5.9,+4.2,-10.1,-13.5
,,Production,Production,Production,On Court/Off Court,On Court/Off Court,On Court/Off Court,Simple
Player,Min,Own,Opp,Net,On,Off,Net,Rating
Drummond,67%,28.9,22.3,+6.7,+3.2,-7.3,+10.5,+7.9
Griffin,66%,26.1,15.8,+10.3,+0.7,-2.1,+2.8,+7.8
Ellington,19%,15.4,13.0,+2.3,+4.8,-1.4,+6.2,+3.6
Kennard,36%,14.9,16.2,-1.3,+1.7,-1.4,+3.1,+0.2
Lucas,0%,23.2,-3.8,+27.0,-25.8,-0.2,-25.6,+0.1
Lofton,0%,-13.5,-14.5,+1.0,+0.0,-0.2,+0.2,+0.0
Evans,0%,0.0,0.0,+0.0,+0.0,-0.2,+0.2,+0.0
Bullock,34%,13.6,14.7,-1.1,+0.5,-0.6,+1.1,-0.4
Jackson,58%,18.7,20.8,-2.2,+1.0,-1.9,+2.8,-0.5
Galloway,44%,13.1,16.5,-3.4,+1.0,-1.2,+2.3,-1.5
RobinsonIII,15%,10.9,13.3,-2.4,-1.0,-0.1,-0.8,-1.9
Smith,31%,14.7,20.6,-5.9,+3.3,-1.9,+5.2,-2.2
Thomas,5%,7.5,7.8,-0.3,-8.5,+0.2,-8.7,-3.1
Johnson,24%,12.3,13.8,-1.5,-6.1,+1.6,-7.7,-3.6
Maker,14%,12.5,16.9,-4.4,-3.2,+0.2,-3.5,-4.1
Brown,37%,8.4,18.1,-9.7,-0.2,-0.3,+0.0,-6.5
Pachulia,22%,16.7,25.0,-8.3,-5.4,+1.2,-6.6,-7.7
Ellenson,1%,19.7,24.2,-4.5,-15.9,-0.1,-15.7,-8.2
Leuer,10%,16.2,25.4,-9.3,-14.1,+1.3,-15.4,-11.3
Calderon,16%,8.8,21.8,-13.1,-13.5,+2.3,-15.7,-13.9
Mykhailiuk,0%,12.3,21.2,-9.0,-30.0,-0.1,-29.9,-16.0
,,Production,Production,Production,On Court/Off Court,On Court/Off Court,On Court/Off Court,Simple
Player,Min,Own,Opp,Net,On,Off,Net,Rating
Curry,59%,30.5,18.0,+12.5,+14.4,-4.7,+19.1,+14.7
Durant,68%,30.4,17.3,+13.1,+11.9,-5.0,+16.9,+14.4
Looney,37%,21.2,16.3,+4.8,+10.0,+4.5,+5.5,+5.1
Iguodala,40%,16.4,14.6,+1.7,+9.9,+4.4,+5.5,+3.0
Thompson,67%,20.7,16.7,+3.9,+6.4,+6.8,-0.4,+2.5
Cousins,20%,26.8,23.8,+2.9,+4.1,+7.1,-3.0,+0.9
Green,52%,16.3,20.1,-3.8,+11.0,+1.7,+9.3,+0.6
Livingston,24%,14.3,12.9,+1.5,+2.3,+7.9,-5.6,-0.9
Derrickson,2%,23.9,19.8,+4.1,-7.4,+6.8,-14.2,-2.0
